model,language,dimension,test,label,effect_size,ci_95_lower,ci_95_upper,p_value,statistic,significant_005,significant_001,p_bonferroni,significant_bonferroni_005
openai-small,pt,race_ibge,IBGE_status_parda,IBGE: branca/parda (status),1.1488468817546842,0.5998635167951937,1.6028116392358174,0.0044,0.2882322371006012,True,True,0.022000000000000002,True
openai-small,pt,race_ibge,IBGE_status_preta,IBGE: branca/preta (status),0.6206243781258628,-0.2832450716374434,1.3058786884569753,0.1174,0.09297940135002136,False,False,0.1174,False
openai-small,pt,race_ibge,IBGE_status_indigena,IBGE: branca/indígena (status),1.0131175366036635,0.23930826452052958,1.5771091419766488,0.0172,0.16784460842609406,True,False,0.0552,False
openai-small,pt,regionalism,WEAT_region_adjectives,Regionalism: adjectives,0.19434204868105137,-0.7336508517498286,1.2690599079156077,0.3478,0.029164209961891174,False,False,0.3478,False
openai-small,pt,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.230237867468017,0.6617749867771177,1.6621678742104282,0.002,0.34447264671325684,True,True,0.01,True
openai-small,pt,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,0.17830878516434856,-0.7317703389154876,1.0239385158052536,0.342,0.028377428650856018,False,False,0.684,False
openai-small,pt,race_ibge,SEAT_ibge_sentiment_branca_amarela,SEAT IBGE: branca/amarela (sentiment),0.30976246581220473,-0.7323199278131127,1.1504163769932092,0.2856,0.024063825607299805,False,False,0.2856,False
openai-small,pt,race_ibge,SEAT_ibge_sentiment_branca_parda,SEAT IBGE: branca/parda (sentiment),1.782230391511561,1.7119080142424346,1.8749100390666813,0.0,0.3497290164232254,True,True,0.0,True
openai-small,pt,race_ibge,SEAT_ibge_sentiment_branca_preta,SEAT IBGE: branca/preta (sentiment),1.4549928611353755,1.0479744688113324,1.799876097317996,0.0008,0.3070802241563797,True,True,0.0056,True
openai-small,pt,race_ibge,SEAT_ibge_sentiment_branca_indígena,SEAT IBGE: branca/indígena (sentiment),0.6966966647843134,-0.1980779963102801,1.3171696778158182,0.0878,0.07079865038394928,False,False,0.2634,False
openai-small,pt,race_ibge,SEAT_ibge_status_branca_amarela,SEAT IBGE: branca/amarela (status),0.8723859991210201,0.0022932886754205416,1.5816077827847692,0.0416,0.08593206107616425,True,False,0.1664,False
openai-small,pt,race_ibge,SEAT_ibge_status_branca_parda,SEAT IBGE: branca/parda (status),1.3380569131840823,0.6998048541380203,1.7968359655940092,0.0024,0.2561544328927994,True,True,0.0144,True
openai-small,pt,race_ibge,SEAT_ibge_status_branca_preta,SEAT IBGE: branca/preta (status),1.2016722002907911,0.6570466544437048,1.649456608784463,0.005,0.14954493939876556,True,True,0.025,True
openai-small,pt,race_ibge,SEAT_ibge_status_branca_indígena,SEAT IBGE: branca/indígena (status),0.6397881880078239,-0.28712841465446154,1.6014866815580313,0.1032,0.06371308863162994,False,False,0.2634,False
qwen3-4b,de,gender,WEAT6_professions,Gender: professions,0.6539585455060056,-0.1597808456568327,1.3081649811644862,0.0716,0.18154394626617432,False,False,0.0856,False
qwen3-4b,de,race_ethnicity,WEAT_race_turkish,Race: Turkish,1.6496543581039167,1.4757424726376944,1.8500981303666475,0.0054,0.11227774620056152,True,True,0.027000000000000003,True
qwen3-4b,de,race_ethnicity,WEAT_race_arab,Race: Arab,1.4446270003655413,1.0853672618259802,1.817358111802162,0.012,0.055570006370544434,True,False,0.036000000000000004,True
qwen3-4b,de,race_ethnicity,WEAT_race_african,Race: African,1.144555849029901,0.47664310006023075,1.69610357627253,0.0428,0.062007248401641846,True,False,0.0856,False
qwen3-4b,de,race_ethnicity,WEAT_race_easteuropean,Race: Eastern European,1.3950305247629597,1.1675257730956643,1.726332651692985,0.0054,0.08429110050201416,True,True,0.027000000000000003,True
qwen3-4b,de,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.6412635231569475,1.368147911168806,1.8557801779024286,0.0,0.3193957209587097,True,True,0.0,True
qwen3-4b,de,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.596321144374865,1.3526569251918736,1.788526259553807,0.0,0.6290252804756165,True,True,0.0,True
qwen3-4b,en,gender,WEAT6_professions,Gender: professions,0.7369882183850384,-0.06893792138330963,1.4300529199351888,0.0542,0.22062474489212036,False,False,0.1084,False
qwen3-4b,en,race_ethnicity,WEAT_race_adjectives,Race: adjectives,1.2793272353699832,0.5206780015808625,1.785833424059563,0.0232,0.08572864532470703,True,False,0.0696,False
qwen3-4b,en,race_ethnicity,SEAT_race_professions,Race: professions (SEAT),-0.09557040906604078,-1.2121387168385631,1.7186382727593301,0.5192,0.04796254634857178,False,False,0.5192,False
qwen3-4b,en,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.700997097125689,1.5310843198385171,1.8490624833058513,0.0,0.5112221837043762,True,True,0.0,True
qwen3-4b,en,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.7224242437768857,1.6098717141765484,1.8490586557729767,0.0,0.3185480237007141,True,True,0.0,True
qwen3-4b,es,gender,WEAT6_professions,Gender: professions,0.5215769716438875,-0.33055003976816344,1.3177358748654608,0.1256,0.14811193943023682,False,False,0.37679999999999997,False
qwen3-4b,es,race_ethnicity,WEAT_race_moroccan,Race: Moroccan,1.264096263518198,0.5868681812830967,1.760327550825693,0.022,0.09847050905227661,True,False,0.10999999999999999,False
qwen3-4b,es,race_ethnicity,WEAT_race_latino,Race: Latin American,-0.42785370001064266,-1.4450497120626165,0.9653633515595673,0.7496,-0.027271807193756104,False,False,0.7844,False
qwen3-4b,es,race_ethnicity,WEAT_race_roma,Race: Roma,0.21160611633403634,-1.0476848600861282,1.3795167175152372,0.3922,0.0134391188621521,False,False,0.7844,False
qwen3-4b,es,race_ethnicity,WEAT_race_subsaharan,Race: Sub-Saharan,0.9452251295811553,-0.08765553108322088,1.6446882465364105,0.0874,0.07100117206573486,False,False,0.3496,False
qwen3-4b,es,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.5779203473686925,1.3197316027518502,1.7955978208638532,0.0,0.34049052000045776,True,True,0.0,True
qwen3-4b,es,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,0.9758378889914874,0.6019870592872631,1.3109855483383193,0.0004,0.43098628520965576,True,True,0.0024000000000000002,True
qwen3-4b,fr,gender,WEAT6_professions,Gender: professions,0.7649235068060448,-0.019450635321083036,1.4316627588438096,0.044,0.22912490367889404,True,False,0.176,False
qwen3-4b,fr,race_ethnicity,WEAT_race_maghrebi,Race: Maghrebi,1.6408609657161692,1.5735417630657977,1.883812494586675,0.0054,0.1442481279373169,True,True,0.0324,True
qwen3-4b,fr,race_ethnicity,WEAT_race_subsaharan,Race: Sub-Saharan,0.9603564525329915,-0.044856821270526835,1.7481602453539862,0.0736,0.06604284048080444,False,False,0.18719999999999998,False
qwen3-4b,fr,race_ethnicity,WEAT_race_muslim,Race: Muslim,1.0125875275764789,0.22657967505528076,1.5633892528595514,0.0624,0.07700598239898682,False,False,0.18719999999999998,False
qwen3-4b,fr,race_ethnicity,WEAT_race_asian,Race: Asian,0.6217296166298548,-1.0552673219354038,1.352726292259227,0.2322,0.035539865493774414,False,False,0.2322,False
qwen3-4b,fr,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.3855817721376351,0.9584203664600557,1.7359138571593284,0.0008,0.27851366996765137,True,True,0.0056,True
qwen3-4b,fr,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,0.660164290097953,0.15936692757888266,1.1163420590895994,0.0098,0.263053297996521,True,True,0.049,True
qwen3-4b,pt,gender,WEAT6_professions,Gender: professions,0.2834985913495077,-0.5823389864417149,1.111818869725808,0.2592,0.08500057458877563,False,False,0.2592,False
qwen3-4b,pt,race_ethnicity,WEAT_race_adjectives,Race: adjectives,1.2473117490793277,0.7113155832991209,1.7360424660785627,0.0266,0.11587846279144287,True,False,0.0654,False
qwen3-4b,pt,race_ethnicity,SEAT_race_professions,Race: professions (SEAT),1.1122824183605293,0.2619666948292981,1.761697474506639,0.0218,0.08903908729553223,True,False,0.0654,False
qwen3-4b,pt,race_ibge,IBGE_sentiment_amarela,IBGE: branca/amarela (sent.),0.5435343843611689,-0.42904090450511007,1.2906194511766707,0.139,0.05628815293312073,False,False,0.1792,False
qwen3-4b,pt,race_ibge,IBGE_sentiment_parda,IBGE: branca/parda (sent.),1.3149006597477162,0.8822878087591541,1.6656614929342028,0.0008,0.21658197045326233,True,True,0.0056,True
qwen3-4b,pt,race_ibge,IBGE_sentiment_preta,IBGE: branca/preta (sent.),1.3217905310706786,0.966851583442249,1.6590044579399805,0.0024,0.14411714673042297,True,True,0.0144,True
qwen3-4b,pt,race_ibge,IBGE_sentiment_indigena,IBGE: branca/indígena (sent.),0.9178258208504402,0.30449693854512117,1.4041762223924203,0.0212,0.07847556471824646,True,False,0.097,False
qwen3-4b,pt,race_ibge,IBGE_status_amarela,IBGE: branca/amarela (status),0.6571640269568111,-0.2387867658882308,1.4256856791024393,0.0896,0.07049447298049927,False,False,0.1792,False
qwen3-4b,pt,race_ibge,IBGE_status_parda,IBGE: branca/parda (status),1.377880434747698,0.9964555824835056,1.7047391292324925,0.0,0.2185983657836914,True,True,0.0,True
qwen3-4b,pt,race_ibge,IBGE_status_preta,IBGE: branca/preta (status),0.7976537630792406,-0.10124853837798814,1.482860214910023,0.0596,0.08590418100357056,False,False,0.17880000000000001,False
qwen3-4b,pt,race_ibge,IBGE_status_indigena,IBGE: branca/indígena (status),1.0115590230450984,0.25406409911480937,1.6148605612011149,0.0194,0.12963473796844482,True,False,0.097,False
qwen3-4b,pt,regionalism,WEAT_region_adjectives,Regionalism: adjectives,0.021784799864899014,-0.9422481231816151,1.0023462368624316,0.4746,0.0018286705017089844,False,False,0.4746,False
qwen3-4b,pt,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.0946204677320068,0.6434177193762721,1.487185218400609,0.0038,0.10218125581741333,True,True,0.019,True
qwen3-4b,pt,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.0942991366972608,0.33324760849415835,1.6989449769401057,0.0038,0.09880518913269043,True,True,0.019,True
qwen3-4b,pt,race_ibge,SEAT_ibge_sentiment_branca_amarela,SEAT IBGE: branca/amarela (sentiment),0.15725766031842958,-0.847332486047714,1.0904747995585131,0.3772,0.012052416801452637,False,False,1.0,False
qwen3-4b,pt,race_ibge,SEAT_ibge_sentiment_branca_parda,SEAT IBGE: branca/parda (sentiment),0.6631280140586109,-0.2606627061736712,1.4288316479667362,0.1004,0.06113961338996887,False,False,0.6024,False
qwen3-4b,pt,race_ibge,SEAT_ibge_sentiment_branca_preta,SEAT IBGE: branca/preta (sentiment),0.7101886104814786,-0.2104624902879457,1.3984455136045613,0.082,0.057718098163604736,False,False,0.5740000000000001,False
qwen3-4b,pt,race_ibge,SEAT_ibge_sentiment_branca_indígena,SEAT IBGE: branca/indígena (sentiment),-0.03581533234102716,-1.0683893667255657,0.8779324398907905,0.5308,-0.0026648342609405518,False,False,1.0,False
qwen3-4b,pt,race_ibge,SEAT_ibge_status_branca_amarela,SEAT IBGE: branca/amarela (status),-0.15467754591524766,-1.0952716519881296,0.8100340902641305,0.6182,-0.010086923837661743,False,False,1.0,False
qwen3-4b,pt,race_ibge,SEAT_ibge_status_branca_parda,SEAT IBGE: branca/parda (status),0.9763793812384238,0.2318071116788012,1.567606928439421,0.0184,0.07623788714408875,True,False,0.1472,False
qwen3-4b,pt,race_ibge,SEAT_ibge_status_branca_preta,SEAT IBGE: branca/preta (status),0.3714497127587136,-0.644602903834906,1.2427599273281835,0.2434,0.026523470878601074,False,False,0.9736,False
qwen3-4b,pt,race_ibge,SEAT_ibge_status_branca_indígena,SEAT IBGE: branca/indígena (status),0.5745424397749442,-0.35032144946497756,1.5182084184843947,0.1242,0.05741998553276062,False,False,0.621,False
qwen3-8b,de,gender,WEAT6_professions,Gender: professions,1.1184715884139818,0.45313691622509544,1.63029208165266,0.006,0.3327421545982361,True,True,0.03,True
qwen3-8b,de,race_ethnicity,WEAT_race_turkish,Race: Turkish,1.4534635348891496,0.8870539402340771,1.8520507585867845,0.0112,0.1018838882446289,True,False,0.036,True
qwen3-8b,de,race_ethnicity,WEAT_race_arab,Race: Arab,1.1011178427296557,0.12146449733776256,1.7654185877082471,0.0444,0.06440228223800659,True,False,0.0888,False
qwen3-8b,de,race_ethnicity,WEAT_race_african,Race: African,1.6063147194295977,1.2539917441828843,1.87116910897894,0.009,0.13824141025543213,True,True,0.036,True
qwen3-8b,de,race_ethnicity,WEAT_race_easteuropean,Race: Eastern European,1.0038273928222174,-0.016358724001521503,1.7381966454013995,0.0562,0.0674433708190918,False,False,0.0888,False
qwen3-8b,de,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.705869240517151,1.5610595188186596,1.8601301665128829,0.0,0.39203691482543945,True,True,0.0,True
qwen3-8b,de,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.6755301168500871,1.5570177747272482,1.7925654890419607,0.0,0.8277571201324463,True,True,0.0,True
qwen3-8b,en,gender,WEAT6_professions,Gender: professions,0.8047562071787157,0.07698707471728196,1.3514151524918432,0.0376,0.1804460883140564,True,False,0.0752,False
qwen3-8b,en,race_ethnicity,WEAT_race_adjectives,Race: adjectives,1.5523546012723057,1.415370275920991,1.8629753770001214,0.0054,0.1607171893119812,True,True,0.0162,True
qwen3-8b,en,race_ethnicity,SEAT_race_professions,Race: professions (SEAT),-0.8588284219649163,-1.6566690897367051,0.4781239489931538,0.8582,-1.4603137969970703e-06,False,False,0.8582,False
qwen3-8b,en,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.8369976242973025,1.756000479868655,1.9094347226294086,0.0,0.7382196187973022,True,True,0.0,True
qwen3-8b,en,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.533488558013613,1.228697580586224,1.794460078140542,0.0002,0.38721176981925964,True,True,0.0008,True
qwen3-8b,es,gender,WEAT6_professions,Gender: professions,0.5004821802663335,-0.36846348806122564,1.2149880983548902,0.136,0.10540205240249634,False,False,0.40800000000000003,False
qwen3-8b,es,race_ethnicity,WEAT_race_moroccan,Race: Moroccan,1.695768188856558,1.6235741284203364,1.8437144841954083,0.0054,0.08683866262435913,True,True,0.027000000000000003,True
qwen3-8b,es,race_ethnicity,WEAT_race_latino,Race: Latin American,-0.22219053943853434,-1.3467057059723706,1.2221027291439444,0.6354,-0.007226467132568359,False,False,0.9028,False
qwen3-8b,es,race_ethnicity,WEAT_race_roma,Race: Roma,0.11250405698937581,-1.7395182396445779,1.1251819240570462,0.4514,0.006222665309906006,False,False,0.9028,False
qwen3-8b,es,race_ethnicity,WEAT_race_subsaharan,Race: Sub-Saharan,1.5108590914410638,1.3536007335582085,1.8171947596857494,0.0054,0.13948363065719604,True,True,0.027000000000000003,True
qwen3-8b,es,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.8623995755676361,1.832899700049714,1.904418651697711,0.0,0.524916410446167,True,True,0.0,True
qwen3-8b,es,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.164510240341272,0.8769284560136159,1.4403884950649941,0.0,0.7090762257575989,True,True,0.0,True
qwen3-8b,fr,gender,WEAT6_professions,Gender: professions,0.7269504605807602,-0.10014657146611611,1.4341312361766927,0.0514,0.18206721544265747,False,False,0.1542,False
qwen3-8b,fr,race_ethnicity,WEAT_race_maghrebi,Race: Maghrebi,1.157371346013511,0.3791493155308085,1.6813332501593887,0.035,0.06646806001663208,True,False,0.14,False
qwen3-8b,fr,race_ethnicity,WEAT_race_subsaharan,Race: Sub-Saharan,1.5434147455205691,1.3677406007170085,1.8220620774161589,0.0054,0.08706331253051758,True,True,0.027000000000000003,True
qwen3-8b,fr,race_ethnicity,WEAT_race_muslim,Race: Muslim,0.9472827312730979,-0.11486813285898206,1.6960961703750077,0.0708,0.06387192010879517,False,False,0.1542,False
qwen3-8b,fr,race_ethnicity,WEAT_race_asian,Race: Asian,-0.2937806917149193,-1.5293987352410432,0.9022157770918495,0.6472,-0.014235973358154297,False,False,0.6472,False
qwen3-8b,fr,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.6427517699101075,1.399797635040514,1.8411304837247922,0.0,0.48124057054519653,True,True,0.0,True
qwen3-8b,fr,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,0.8997425490768577,0.4728596851896751,1.279339185380664,0.0004,0.43506455421447754,True,True,0.0024000000000000002,True
qwen3-8b,pt,gender,WEAT6_professions,Gender: professions,0.22637135983008988,-0.6480349106622684,1.0546205767803882,0.3076,0.060626327991485596,False,False,0.3076,False
qwen3-8b,pt,race_ethnicity,WEAT_race_adjectives,Race: adjectives,1.3009992653081455,0.8162533406248487,1.702241853598089,0.0134,0.11765807867050171,True,False,0.0402,True
qwen3-8b,pt,race_ethnicity,SEAT_race_professions,Race: professions (SEAT),0.7428570846102592,-0.3232261655833257,1.4468740699309404,0.106,0.07402414083480835,False,False,0.212,False
qwen3-8b,pt,race_ibge,IBGE_sentiment_amarela,IBGE: branca/amarela (sent.),0.3758205299490731,-0.6897649150309784,1.1465350756946442,0.2446,0.04085516929626465,False,False,0.476,False
qwen3-8b,pt,race_ibge,IBGE_sentiment_parda,IBGE: branca/parda (sent.),1.455519399768869,1.0161702113876283,1.7888633212769476,0.0004,0.2431623935699463,True,True,0.0032,True
qwen3-8b,pt,race_ibge,IBGE_sentiment_preta,IBGE: branca/preta (sent.),1.4892532705863293,1.1988346006684263,1.760633829298306,0.001,0.1830599308013916,True,True,0.007,True
qwen3-8b,pt,race_ibge,IBGE_sentiment_indigena,IBGE: branca/indígena (sent.),1.1149522043339628,0.4888750625762506,1.5885567480384513,0.0066,0.13640612363815308,True,True,0.033,True
qwen3-8b,pt,race_ibge,IBGE_status_amarela,IBGE: branca/amarela (status),0.34329316849816677,-0.6336693438897351,1.1723105079744023,0.238,0.023446708917617798,False,False,0.476,False
qwen3-8b,pt,race_ibge,IBGE_status_parda,IBGE: branca/parda (status),1.256143276290742,0.7491315490213525,1.6545626110229876,0.0036,0.2215883731842041,True,True,0.0216,True
qwen3-8b,pt,race_ibge,IBGE_status_preta,IBGE: branca/preta (status),0.7215384564337508,-0.17497051364776195,1.3978288823683238,0.076,0.048976898193359375,False,False,0.22799999999999998,False
qwen3-8b,pt,race_ibge,IBGE_status_indigena,IBGE: branca/indígena (status),0.9646868533111488,0.21872638311487924,1.5318761624511181,0.0208,0.11141645908355713,True,False,0.0832,False
qwen3-8b,pt,regionalism,WEAT_region_adjectives,Regionalism: adjectives,0.010732794961978832,-0.9874550211131139,0.9711096397792439,0.4952,0.000985562801361084,False,False,0.4952,False
qwen3-8b,pt,sentiment,WEAT1_flowers_insects,Sentiment: flowers/insects,1.6177695544153654,1.2449345164114962,1.8830008479508704,0.0002,0.3038862943649292,True,True,0.001,True
qwen3-8b,pt,sentiment,WEAT2_instruments_weapons,Sentiment: instruments/weapons,1.1123076014967943,0.4566685882627699,1.6026685978032997,0.0052,0.16058671474456787,True,True,0.0208,True
qwen3-8b,pt,race_ibge,SEAT_ibge_sentiment_branca_amarela,SEAT IBGE: branca/amarela (sentiment),0.014431761862102805,-1.3337621858318314,0.8627825611568036,0.4904,0.0011600255966186523,False,False,1.0,False
qwen3-8b,pt,race_ibge,SEAT_ibge_sentiment_branca_parda,SEAT IBGE: branca/parda (sentiment),0.41815558494480715,-0.6384782341757176,1.2522560850758229,0.2202,0.022794663906097412,False,False,0.8808,False
qwen3-8b,pt,race_ibge,SEAT_ibge_sentiment_branca_preta,SEAT IBGE: branca/preta (sentiment),0.6612530050525091,-0.28034700588139605,1.6644816950293788,0.0926,0.040642499923706055,False,False,0.5556,False
qwen3-8b,pt,race_ibge,SEAT_ibge_sentiment_branca_indígena,SEAT IBGE: branca/indígena (sentiment),-0.22311957984617695,-1.1398609549715295,0.8893661725798244,0.663,-0.02073448896408081,False,False,1.0,False
qwen3-8b,pt,race_ibge,SEAT_ibge_status_branca_amarela,SEAT IBGE: branca/amarela (status),-0.029862544301569635,-1.083673538538067,0.8859577976724679,0.5244,-0.0021259188652038574,False,False,1.0,False
qwen3-8b,pt,race_ibge,SEAT_ibge_status_branca_parda,SEAT IBGE: branca/parda (status),1.3894374321435308,1.03138024699775,1.6941871706969318,0.0008,0.14322203397750854,True,True,0.0064,True
qwen3-8b,pt,race_ibge,SEAT_ibge_status_branca_preta,SEAT IBGE: branca/preta (status),0.7819347425051716,-0.11254488721857563,1.4232786157351247,0.0602,0.06476336717605591,False,False,0.4214,False
qwen3-8b,pt,race_ibge,SEAT_ibge_status_branca_indígena,SEAT IBGE: branca/indígena (status),0.634692473595662,-0.3159368879261289,1.3740144349966936,0.1012,0.054412841796875,False,False,0.5556,False
